time,value
2025-02-01 14:42:39.032774+00:00,4095
2025-02-01 14:42:39.047672+00:00,4095
2025-02-01 14:42:39.062911+00:00,4095
2025-02-01 14:42:39.078144+00:00,4095
2025-02-01 14:42:39.092963+00:00,4095
2025-02-01 14:42:39.108492+00:00,4095
2025-02-01 14:42:39.123838+00:00,4095
2025-02-01 14:42:39.139001+00:00,4095
2025-02-01 14:42:39.154728+00:00,4095
2025-02-01 14:42:39.169250+00:00,4095
2025-02-01 14:42:39.184938+00:00,4095
2025-02-01 14:42:39.200622+00:00,4095
2025-02-01 14:42:39.214953+00:00,4095
2025-02-01 14:42:39.231363+00:00,4095
2025-02-01 14:42:39.245804+00:00,4095
2025-02-01 14:42:39.259137+00:00,4095
2025-02-01 14:42:39.274482+00:00,4095
2025-02-01 14:42:39.288672+00:00,4095
2025-02-01 14:42:39.302592+00:00,4095
2025-02-01 14:42:39.317611+00:00,4095
2025-02-01 14:42:39.332579+00:00,4095
2025-02-01 14:42:39.346718+00:00,4095
2025-02-01 14:42:39.361883+00:00,4095
2025-02-01 14:42:39.376609+00:00,4095
2025-02-01 14:42:39.391083+00:00,4095
2025-02-01 14:42:39.406571+00:00,4095
2025-02-01 14:42:39.422383+00:00,4095
2025-02-01 14:42:39.438396+00:00,4095
2025-02-01 14:42:39.454161+00:00,4095
2025-02-01 14:42:39.469413+00:00,4095
2025-02-01 14:42:39.484757+00:00,4095
2025-02-01 14:42:39.499349+00:00,4095
2025-02-01 14:42:39.514325+00:00,4095
2025-02-01 14:42:39.529893+00:00,4095
2025-02-01 14:42:39.544856+00:00,4095
2025-02-01 14:42:39.559539+00:00,4095
2025-02-01 14:42:39.574257+00:00,4095
2025-02-01 14:42:39.589774+00:00,4095
2025-02-01 14:42:39.605176+00:00,4095
2025-02-01 14:42:39.621199+00:00,4095
2025-02-01 14:42:39.637113+00:00,4095
2025-02-01 14:42:39.652376+00:00,4095
2025-02-01 14:42:39.668088+00:00,4095
2025-02-01 14:42:39.683103+00:00,4095
2025-02-01 14:42:39.697118+00:00,4095
2025-02-01 14:42:39.710199+00:00,4095
2025-02-01 14:42:39.725002+00:00,4095
2025-02-01 14:42:39.740802+00:00,4095
2025-02-01 14:42:39.754448+00:00,4095
2025-02-01 14:42:39.769722+00:00,4095
2025-02-01 14:42:39.783286+00:00,4095
2025-02-01 14:42:39.798637+00:00,4095
2025-02-01 14:42:39.814115+00:00,4095
2025-02-01 14:42:39.826406+00:00,4095
2025-02-01 14:42:39.840705+00:00,4095
2025-02-01 14:42:39.856447+00:00,4095
2025-02-01 14:42:39.872251+00:00,4095
2025-02-01 14:42:39.887225+00:00,4095
2025-02-01 14:42:39.902120+00:00,4095
2025-02-01 14:42:39.918342+00:00,4095
2025-02-01 14:42:39.932058+00:00,4095
2025-02-01 14:42:39.947497+00:00,4095
2025-02-01 14:42:39.963007+00:00,4095
2025-02-01 14:42:39.976737+00:00,4095
2025-02-01 14:42:39.992155+00:00,4095
2025-02-01 14:42:40.008047+00:00,4095
2025-02-01 14:42:40.023463+00:00,4095
2025-02-01 14:42:40.039352+00:00,4095
2025-02-01 14:42:40.053314+00:00,4095
2025-02-01 14:42:40.066967+00:00,4095
2025-02-01 14:42:40.082552+00:00,4095
2025-02-01 14:42:40.097517+00:00,4095
2025-02-01 14:42:40.112871+00:00,4095
2025-02-01 14:42:40.125387+00:00,4095
2025-02-01 14:42:40.138529+00:00,4095
2025-02-01 14:42:40.152561+00:00,4095
2025-02-01 14:42:40.166352+00:00,4095
2025-02-01 14:42:40.181490+00:00,4095
2025-02-01 14:42:40.197935+00:00,4095
2025-02-01 14:42:40.208938+00:00,4095
2025-02-01 14:42:40.224174+00:00,4095
2025-02-01 14:42:40.239834+00:00,4095
2025-02-01 14:42:40.276057+00:00,4095
2025-02-01 14:42:40.289541+00:00,4095
2025-02-01 14:42:40.303511+00:00,4095
2025-02-01 14:42:40.319269+00:00,4095
2025-02-01 14:42:40.334807+00:00,4095
2025-02-01 14:42:40.347399+00:00,4095
2025-02-01 14:42:40.363012+00:00,4095
2025-02-01 14:42:40.377482+00:00,4095
2025-02-01 14:42:40.392184+00:00,4095
2025-02-01 14:42:40.406422+00:00,4095
2025-02-01 14:42:40.422604+00:00,4095
2025-02-01 14:42:40.438864+00:00,4095
2025-02-01 14:42:40.455370+00:00,4095
2025-02-01 14:42:40.471221+00:00,4095
2025-02-01 14:42:40.487304+00:00,4095
2025-02-01 14:42:40.503436+00:00,4095
2025-02-01 14:42:40.517857+00:00,4095
2025-02-01 14:42:40.531790+00:00,4095
2025-02-01 14:42:40.547180+00:00,4095
2025-02-01 14:42:40.563018+00:00,4095
2025-02-01 14:42:40.578666+00:00,4095
2025-02-01 14:42:40.593123+00:00,4095
2025-02-01 14:42:40.607229+00:00,4095
2025-02-01 14:42:40.623003+00:00,4095
2025-02-01 14:42:40.639866+00:00,4095
2025-02-01 14:42:40.656523+00:00,4095
2025-02-01 14:42:40.672627+00:00,4095
2025-02-01 14:42:40.687212+00:00,4095
2025-02-01 14:42:40.702954+00:00,4095
2025-02-01 14:42:40.718524+00:00,4095
2025-02-01 14:42:40.734213+00:00,4095
2025-02-01 14:42:40.750186+00:00,4095
2025-02-01 14:42:40.765735+00:00,4095
2025-02-01 14:42:40.780776+00:00,4095
2025-02-01 14:42:40.796511+00:00,4095
2025-02-01 14:42:40.811409+00:00,4095
2025-02-01 14:42:40.825184+00:00,4095
2025-02-01 14:42:40.841293+00:00,4095
2025-02-01 14:42:40.856125+00:00,4095
2025-02-01 14:42:40.872509+00:00,4095
2025-02-01 14:42:40.888818+00:00,4095
2025-02-01 14:42:40.905187+00:00,4095
2025-02-01 14:42:40.918808+00:00,4095
2025-02-01 14:42:40.933727+00:00,4095
2025-02-01 14:42:40.948149+00:00,4095
2025-02-01 14:42:40.963059+00:00,4095
2025-02-01 14:42:40.978411+00:00,4095
2025-02-01 14:42:40.991894+00:00,4095
2025-02-01 14:42:41.008228+00:00,4095
2025-02-01 14:42:41.024105+00:00,4095
2025-02-01 14:42:41.038084+00:00,4095
2025-02-01 14:42:41.053929+00:00,4095
2025-02-01 14:42:41.068490+00:00,4095
2025-02-01 14:42:41.082794+00:00,4095
2025-02-01 14:42:41.097590+00:00,4095
2025-02-01 14:42:41.112697+00:00,4095
2025-02-01 14:42:41.127629+00:00,4095
2025-02-01 14:42:41.141766+00:00,4095
2025-02-01 14:42:41.157626+00:00,4095
2025-02-01 14:42:41.173534+00:00,4095
2025-02-01 14:42:41.186816+00:00,4095
2025-02-01 14:42:41.202430+00:00,4095
2025-02-01 14:42:41.216598+00:00,4095
2025-02-01 14:42:41.231039+00:00,4095
2025-02-01 14:42:41.245487+00:00,4095
2025-02-01 14:42:41.258514+00:00,4095
2025-02-01 14:42:41.272355+00:00,4095
2025-02-01 14:42:41.287536+00:00,4095
2025-02-01 14:42:41.300539+00:00,4095
2025-02-01 14:42:41.315957+00:00,4095
2025-02-01 14:42:41.331772+00:00,4095
2025-02-01 14:42:41.346179+00:00,4095
2025-02-01 14:42:41.361464+00:00,4095
2025-02-01 14:42:41.374926+00:00,4095
2025-02-01 14:42:41.390851+00:00,4095
2025-02-01 14:42:41.406786+00:00,4095
2025-02-01 14:42:41.422303+00:00,4095
2025-02-01 14:42:41.438041+00:00,4095
2025-02-01 14:42:41.453801+00:00,4095
2025-02-01 14:42:41.467767+00:00,4095
2025-02-01 14:42:41.483031+00:00,4095
2025-02-01 14:42:41.497840+00:00,4095
2025-02-01 14:42:41.513271+00:00,4095
2025-02-01 14:42:41.528312+00:00,4095
2025-02-01 14:42:41.542061+00:00,4095
2025-02-01 14:42:41.559501+00:00,4095
2025-02-01 14:42:41.586071+00:00,4095
2025-02-01 14:42:41.601002+00:00,4095
2025-02-01 14:42:41.615147+00:00,4095
2025-02-01 14:42:41.630451+00:00,4095
2025-02-01 14:42:41.645823+00:00,4095
2025-02-01 14:42:41.659995+00:00,4095
2025-02-01 14:42:41.674516+00:00,4095
2025-02-01 14:42:41.690749+00:00,4095
2025-02-01 14:42:41.705784+00:00,4095
2025-02-01 14:42:41.719930+00:00,4095
2025-02-01 14:42:41.735574+00:00,4095
2025-02-01 14:42:41.749432+00:00,4095
2025-02-01 14:42:41.764962+00:00,4095
2025-02-01 14:42:41.777750+00:00,4095
2025-02-01 14:42:41.791844+00:00,4095
2025-02-01 14:42:41.806078+00:00,4095
2025-02-01 14:42:41.821909+00:00,4095
2025-02-01 14:42:41.836855+00:00,4095
2025-02-01 14:42:41.849762+00:00,4095
2025-02-01 14:42:41.866473+00:00,4095
2025-02-01 14:42:41.882485+00:00,4095
2025-02-01 14:42:41.896536+00:00,4095
2025-02-01 14:42:41.910879+00:00,4095
2025-02-01 14:42:41.925287+00:00,4095
2025-02-01 14:42:41.941516+00:00,4095
2025-02-01 14:42:41.956735+00:00,4095
2025-02-01 14:42:41.970221+00:00,4095
2025-02-01 14:42:41.985975+00:00,4095
2025-02-01 14:42:42.001669+00:00,4095
2025-02-01 14:42:42.016977+00:00,4095
2025-02-01 14:42:42.032456+00:00,4095
2025-02-01 14:42:42.048127+00:00,4095
2025-02-01 14:42:42.063524+00:00,4095
2025-02-01 14:42:42.077372+00:00,4095
2025-02-01 14:42:42.093521+00:00,4095
2025-02-01 14:42:42.109434+00:00,4095
2025-02-01 14:42:42.125082+00:00,4095
2025-02-01 14:42:42.140270+00:00,4095
2025-02-01 14:42:42.156320+00:00,4095
2025-02-01 14:42:42.172165+00:00,4095
2025-02-01 14:42:42.188223+00:00,4095
2025-02-01 14:42:42.203092+00:00,4095
2025-02-01 14:42:42.219622+00:00,4095
2025-02-01 14:42:42.235528+00:00,4095
2025-02-01 14:42:42.251605+00:00,4095
2025-02-01 14:42:42.266980+00:00,4095
2025-02-01 14:42:42.283318+00:00,4095
2025-02-01 14:42:42.298313+00:00,4095
2025-02-01 14:42:42.313677+00:00,4095
2025-02-01 14:42:42.328315+00:00,4095
2025-02-01 14:42:42.342880+00:00,4095
2025-02-01 14:42:42.357546+00:00,4095
2025-02-01 14:42:42.374192+00:00,4095
2025-02-01 14:42:42.389897+00:00,4095
2025-02-01 14:42:42.406087+00:00,4095
2025-02-01 14:42:42.422991+00:00,4095
2025-02-01 14:42:42.439155+00:00,4095
2025-02-01 14:42:42.455664+00:00,4095
2025-02-01 14:42:42.470190+00:00,4095
2025-02-01 14:42:42.486402+00:00,4095
2025-02-01 14:42:42.503275+00:00,4095
2025-02-01 14:42:42.518628+00:00,4095
2025-02-01 14:42:42.536467+00:00,4095
2025-02-01 14:42:42.551454+00:00,4095
2025-02-01 14:42:42.568008+00:00,4095
2025-02-01 14:42:42.582729+00:00,4095
2025-02-01 14:42:42.596754+00:00,4095
2025-02-01 14:42:42.614473+00:00,4095
2025-02-01 14:42:42.629853+00:00,4095
2025-02-01 14:42:42.645433+00:00,4095
2025-02-01 14:42:42.660568+00:00,4095
2025-02-01 14:42:42.674759+00:00,4095
2025-02-01 14:42:42.688077+00:00,4095
2025-02-01 14:42:42.702813+00:00,4095
2025-02-01 14:42:42.718504+00:00,4095
2025-02-01 14:42:42.734597+00:00,4095
2025-02-01 14:42:42.750163+00:00,4095
2025-02-01 14:42:42.765634+00:00,4095
2025-02-01 14:42:42.780752+00:00,4095
2025-02-01 14:42:42.794153+00:00,4095
2025-02-01 14:42:42.809516+00:00,4095
2025-02-01 14:42:42.824820+00:00,4095
2025-02-01 14:42:42.838858+00:00,4095
2025-02-01 14:42:42.855905+00:00,4095
2025-02-01 14:42:42.871813+00:00,4095
2025-02-01 14:42:42.888099+00:00,4095
2025-02-01 14:42:42.904662+00:00,4095
2025-02-01 14:42:42.921645+00:00,4095
2025-02-01 14:42:42.938879+00:00,4095
2025-02-01 14:42:42.954470+00:00,4095
2025-02-01 14:42:42.969538+00:00,4095
2025-02-01 14:42:42.986341+00:00,4095
2025-02-01 14:42:43.000755+00:00,4095
2025-02-01 14:42:43.015022+00:00,4095
2025-02-01 14:42:43.032137+00:00,4095
2025-02-01 14:42:43.065542+00:00,4095
2025-02-01 14:42:43.079002+00:00,4095
2025-02-01 14:42:43.094267+00:00,4095
2025-02-01 14:42:43.109918+00:00,4095
2025-02-01 14:42:43.124465+00:00,4095
2025-02-01 14:42:43.138755+00:00,4095
2025-02-01 14:42:43.153762+00:00,4095
2025-02-01 14:42:43.166836+00:00,4095
2025-02-01 14:42:43.196025+00:00,4095
2025-02-01 14:42:43.211445+00:00,4095
2025-02-01 14:42:43.226714+00:00,4095
2025-02-01 14:42:43.241337+00:00,4095
2025-02-01 14:42:43.256508+00:00,4095
2025-02-01 14:42:43.269960+00:00,4095
2025-02-01 14:42:43.285110+00:00,4095
2025-02-01 14:42:43.300348+00:00,4095
2025-02-01 14:42:43.315512+00:00,4095
2025-02-01 14:42:43.328503+00:00,4095
2025-02-01 14:42:43.341622+00:00,4095
2025-02-01 14:42:43.355703+00:00,4095
2025-02-01 14:42:43.371786+00:00,4095
2025-02-01 14:42:43.387410+00:00,4095
2025-02-01 14:42:43.402081+00:00,4095
2025-02-01 14:42:43.415759+00:00,4095
2025-02-01 14:42:43.430868+00:00,4095
2025-02-01 14:42:43.446103+00:00,4095
2025-02-01 14:42:43.461151+00:00,4095
2025-02-01 14:42:43.474923+00:00,4095
2025-02-01 14:42:43.488386+00:00,4095
2025-02-01 14:42:43.503648+00:00,4095
2025-02-01 14:42:43.519119+00:00,4095
2025-02-01 14:42:43.533106+00:00,4095
2025-02-01 14:42:43.546799+00:00,4095
2025-02-01 14:42:43.562363+00:00,4095
2025-02-01 14:42:43.576569+00:00,4095
2025-02-01 14:42:43.590271+00:00,4095
2025-02-01 14:42:43.605734+00:00,4095
2025-02-01 14:42:43.620975+00:00,4095
2025-02-01 14:42:43.635042+00:00,4095
2025-02-01 14:42:43.649933+00:00,4095
2025-02-01 14:42:43.664833+00:00,4095
2025-02-01 14:42:43.680214+00:00,4095
2025-02-01 14:42:43.692647+00:00,4095
2025-02-01 14:42:43.707567+00:00,4095
2025-02-01 14:42:43.720928+00:00,2000
2025-02-01 14:42:43.736672+00:00,2000
2025-02-01 14:42:43.752800+00:00,2000
2025-02-01 14:42:43.768111+00:00,2000
2025-02-01 14:42:43.784158+00:00,2000
2025-02-01 14:42:43.822482+00:00,2000
2025-02-01 14:42:43.827949+00:00,2000
2025-02-01 14:42:43.832412+00:00,2000
2025-02-01 14:42:43.846005+00:00,2000
2025-02-01 14:42:43.861639+00:00,2000
2025-02-01 14:42:43.878232+00:00,2000
2025-02-01 14:42:43.891543+00:00,2000
2025-02-01 14:42:43.907099+00:00,2000
2025-02-01 14:42:43.923169+00:00,2000
2025-02-01 14:42:43.940064+00:00,2000
2025-02-01 14:42:43.956601+00:00,2000
2025-02-01 14:42:43.971249+00:00,2000
2025-02-01 14:42:43.987812+00:00,2000
2025-02-01 14:42:44.001882+00:00,2000
2025-02-01 14:42:44.015793+00:00,2000
2025-02-01 14:42:44.029708+00:00,2000
2025-02-01 14:42:44.044024+00:00,2000
2025-02-01 14:42:44.058259+00:00,2000
2025-02-01 14:42:44.072480+00:00,2000
2025-02-01 14:42:44.087659+00:00,2000
2025-02-01 14:42:44.103977+00:00,2000
2025-02-01 14:42:44.118100+00:00,2000
2025-02-01 14:42:44.133623+00:00,2000
2025-02-01 14:42:44.147634+00:00,2000
2025-02-01 14:42:44.162970+00:00,2000
2025-02-01 14:42:44.178557+00:00,2000
2025-02-01 14:42:44.192224+00:00,2000
2025-02-01 14:42:44.206236+00:00,2000
2025-02-01 14:42:44.220351+00:00,2000
2025-02-01 14:42:44.235838+00:00,2000
2025-02-01 14:42:44.251219+00:00,2000
2025-02-01 14:42:44.264096+00:00,2000
2025-02-01 14:42:44.279158+00:00,2000
2025-02-01 14:42:44.294356+00:00,2000
2025-02-01 14:42:44.307652+00:00,2000
2025-02-01 14:42:44.322896+00:00,2000
2025-02-01 14:42:44.338201+00:00,2000
2025-02-01 14:42:44.353884+00:00,2000
2025-02-01 14:42:44.369601+00:00,2000
2025-02-01 14:42:44.383251+00:00,2000
2025-02-01 14:42:44.398205+00:00,2000
2025-02-01 14:42:44.413624+00:00,2000
2025-02-01 14:42:44.427465+00:00,2000
2025-02-01 14:42:44.442979+00:00,2000
2025-02-01 14:42:44.458712+00:00,2000
2025-02-01 14:42:44.474787+00:00,2000
2025-02-01 14:42:44.489018+00:00,2000
2025-02-01 14:42:44.505301+00:00,2000
2025-02-01 14:42:44.521048+00:00,2000
2025-02-01 14:42:44.537267+00:00,2000
2025-02-01 14:42:44.552798+00:00,2000
2025-02-01 14:42:44.567435+00:00,2000
2025-02-01 14:42:44.603143+00:00,2000
2025-02-01 14:42:44.618728+00:00,2000
2025-02-01 14:42:44.633954+00:00,2000
2025-02-01 14:42:44.648865+00:00,2000
2025-02-01 14:42:44.664314+00:00,2000
2025-02-01 14:42:44.679112+00:00,2000
2025-02-01 14:42:44.694436+00:00,2000
2025-02-01 14:42:44.710281+00:00,2000
2025-02-01 14:42:44.725224+00:00,2000
2025-02-01 14:42:44.738793+00:00,2000
2025-02-01 14:42:44.754090+00:00,2000
2025-02-01 14:42:44.769982+00:00,2000
2025-02-01 14:42:44.785363+00:00,2000
2025-02-01 14:42:44.799002+00:00,2000
2025-02-01 14:42:44.814033+00:00,2000
2025-02-01 14:42:44.829407+00:00,2000
2025-02-01 14:42:44.845462+00:00,2000
2025-02-01 14:42:44.861150+00:00,2000
2025-02-01 14:42:44.875585+00:00,2000
2025-02-01 14:42:44.890333+00:00,2000
2025-02-01 14:42:44.905862+00:00,2000
2025-02-01 14:42:44.922493+00:00,2000
2025-02-01 14:42:44.938651+00:00,2000
2025-02-01 14:42:44.954982+00:00,2000
2025-02-01 14:42:44.968708+00:00,2000
2025-02-01 14:42:44.985698+00:00,2000
2025-02-01 14:42:45.001434+00:00,2000
2025-02-01 14:42:45.016992+00:00,2000
2025-02-01 14:42:45.033195+00:00,2000
2025-02-01 14:42:45.049066+00:00,2000
2025-02-01 14:42:45.065168+00:00,2000
2025-02-01 14:42:45.081374+00:00,2000
2025-02-01 14:42:45.095969+00:00,2000
2025-02-01 14:42:45.110516+00:00,2000
2025-02-01 14:42:45.125483+00:00,2000
2025-02-01 14:42:45.139698+00:00,2000
2025-02-01 14:42:45.153913+00:00,2000
2025-02-01 14:42:45.170479+00:00,2000
2025-02-01 14:42:45.186787+00:00,2000
2025-02-01 14:42:45.200838+00:00,2000
2025-02-01 14:42:45.216010+00:00,2000
2025-02-01 14:42:45.230498+00:00,2000
2025-02-01 14:42:45.246477+00:00,2000
2025-02-01 14:42:45.262363+00:00,2000
2025-02-01 14:42:45.276161+00:00,2000
2025-02-01 14:42:45.290711+00:00,2000
2025-02-01 14:42:45.305218+00:00,2000
2025-02-01 14:42:45.321497+00:00,2000
2025-02-01 14:42:45.336469+00:00,2000
2025-02-01 14:42:45.352388+00:00,2000
2025-02-01 14:42:45.368277+00:00,2000
2025-02-01 14:42:45.382076+00:00,2000
2025-02-01 14:42:45.397621+00:00,2000
2025-02-01 14:42:45.414075+00:00,2000
2025-02-01 14:42:45.430297+00:00,2000
2025-02-01 14:42:45.446174+00:00,2000
2025-02-01 14:42:45.462520+00:00,2000
2025-02-01 14:42:45.477557+00:00,2000
2025-02-01 14:42:45.493351+00:00,2000
2025-02-01 14:42:45.507448+00:00,2000
2025-02-01 14:42:45.524385+00:00,2000
2025-02-01 14:42:45.540535+00:00,2000
2025-02-01 14:42:45.582692+00:00,2000
2025-02-01 14:42:45.598758+00:00,4095
2025-02-01 14:42:45.619163+00:00,4095
2025-02-01 14:42:45.633490+00:00,4095
2025-02-01 14:42:45.653230+00:00,4095
2025-02-01 14:42:45.670121+00:00,4095
2025-02-01 14:42:45.680734+00:00,4095
2025-02-01 14:42:45.697456+00:00,4095
2025-02-01 14:42:45.715888+00:00,4095
2025-02-01 14:42:45.729406+00:00,4095
2025-02-01 14:42:45.744308+00:00,4095
2025-02-01 14:42:45.757111+00:00,4095
2025-02-01 14:42:45.772304+00:00,4095
2025-02-01 14:42:45.788329+00:00,4095
2025-02-01 14:42:45.805343+00:00,4095
2025-02-01 14:42:45.819739+00:00,4095
2025-02-01 14:42:45.836260+00:00,4095
2025-02-01 14:42:45.852707+00:00,4095
2025-02-01 14:42:45.868715+00:00,4095
2025-02-01 14:42:45.886652+00:00,4095
2025-02-01 14:42:45.900224+00:00,4095
2025-02-01 14:42:45.915737+00:00,4095
2025-02-01 14:42:45.930829+00:00,4095
2025-02-01 14:42:45.946956+00:00,4095
2025-02-01 14:42:45.960508+00:00,4095
2025-02-01 14:42:45.975314+00:00,4095
2025-02-01 14:42:45.990818+00:00,4095
2025-02-01 14:42:46.006467+00:00,4095
2025-02-01 14:42:46.022302+00:00,4095
2025-02-01 14:42:46.037571+00:00,4095
2025-02-01 14:42:46.053275+00:00,4095
2025-02-01 14:42:46.068696+00:00,4095
2025-02-01 14:42:46.083542+00:00,4095
2025-02-01 14:42:46.098399+00:00,4095
2025-02-01 14:42:46.113188+00:00,4095
2025-02-01 14:42:46.128510+00:00,4095
2025-02-01 14:42:46.143600+00:00,4095
2025-02-01 14:42:46.158911+00:00,4095
2025-02-01 14:42:46.175987+00:00,4095
2025-02-01 14:42:46.192027+00:00,4095
2025-02-01 14:42:46.206996+00:00,4095
2025-02-01 14:42:46.222028+00:00,4095
2025-02-01 14:42:46.238609+00:00,4095
2025-02-01 14:42:46.252436+00:00,4095
2025-02-01 14:42:46.266268+00:00,4095
2025-02-01 14:42:46.283206+00:00,4095
2025-02-01 14:42:46.299530+00:00,4095
2025-02-01 14:42:46.318423+00:00,4095
2025-02-01 14:42:46.336626+00:00,4095
2025-02-01 14:42:46.355147+00:00,4095
2025-02-01 14:42:46.371164+00:00,4095
2025-02-01 14:42:46.387633+00:00,4095
2025-02-01 14:42:46.404321+00:00,4095
2025-02-01 14:42:46.420808+00:00,4095
2025-02-01 14:42:46.436928+00:00,4095
2025-02-01 14:42:46.452516+00:00,4095
2025-02-01 14:42:46.468303+00:00,4095
2025-02-01 14:42:46.486272+00:00,4095
2025-02-01 14:42:46.502216+00:00,4095
2025-02-01 14:42:46.520071+00:00,4095
2025-02-01 14:42:46.534572+00:00,4095
2025-02-01 14:42:46.551386+00:00,4095
2025-02-01 14:42:46.567736+00:00,4095
2025-02-01 14:42:46.584605+00:00,4095
2025-02-01 14:42:46.600520+00:00,4095
2025-02-01 14:42:46.616934+00:00,4095
2025-02-01 14:42:46.635336+00:00,4095
2025-02-01 14:42:46.651606+00:00,4095
2025-02-01 14:42:46.685795+00:00,4095
2025-02-01 14:42:46.702625+00:00,4095
2025-02-01 14:42:46.718292+00:00,4095
2025-02-01 14:42:46.734236+00:00,4095
2025-02-01 14:42:46.749289+00:00,4095
2025-02-01 14:42:46.763204+00:00,4095
2025-02-01 14:42:46.778726+00:00,4095
2025-02-01 14:42:46.795289+00:00,4095
2025-02-01 14:42:46.811015+00:00,4095
2025-02-01 14:42:46.825567+00:00,4095
2025-02-01 14:42:46.840746+00:00,4095
2025-02-01 14:42:46.854965+00:00,4095
2025-02-01 14:42:46.871191+00:00,4095
2025-02-01 14:42:46.887400+00:00,4095
2025-02-01 14:42:46.903966+00:00,4095
2025-02-01 14:42:46.921657+00:00,4095
2025-02-01 14:42:46.937015+00:00,4095
2025-02-01 14:42:46.952739+00:00,4095
2025-02-01 14:42:46.966879+00:00,4095
2025-02-01 14:42:46.983375+00:00,4095
2025-02-01 14:42:46.997748+00:00,4095
2025-02-01 14:42:47.014567+00:00,4095
2025-02-01 14:42:47.031424+00:00,4095
2025-02-01 14:42:47.047386+00:00,4095
2025-02-01 14:42:47.064803+00:00,4095
2025-02-01 14:42:47.081327+00:00,4095
2025-02-01 14:42:47.099081+00:00,4095
2025-02-01 14:42:47.116311+00:00,4095
2025-02-01 14:42:47.133541+00:00,4095
2025-02-01 14:42:47.151376+00:00,4095
2025-02-01 14:42:47.168982+00:00,4095
2025-02-01 14:42:47.187106+00:00,4095
2025-02-01 14:42:47.205570+00:00,4095
2025-02-01 14:42:47.224022+00:00,4095
2025-02-01 14:42:47.239140+00:00,4095
2025-02-01 14:42:47.254289+00:00,4095
2025-02-01 14:42:47.270652+00:00,4095
2025-02-01 14:42:47.288115+00:00,4095
2025-02-01 14:42:47.305783+00:00,4095
2025-02-01 14:42:47.323696+00:00,4095
2025-02-01 14:42:47.338722+00:00,4095
2025-02-01 14:42:47.353667+00:00,4095
2025-02-01 14:42:47.369715+00:00,4095
2025-02-01 14:42:47.385891+00:00,4095
2025-02-01 14:42:47.402428+00:00,4095
2025-02-01 14:42:47.418376+00:00,4095
2025-02-01 14:42:47.435812+00:00,4095
2025-02-01 14:42:47.452360+00:00,4095
2025-02-01 14:42:47.469263+00:00,4095
2025-02-01 14:42:47.484791+00:00,4095
2025-02-01 14:42:47.502138+00:00,4095
2025-02-01 14:42:47.519854+00:00,4095
2025-02-01 14:42:47.536944+00:00,4095
2025-02-01 14:42:47.552404+00:00,4095
2025-02-01 14:42:47.570358+00:00,4095
2025-02-01 14:42:47.587056+00:00,4095
2025-02-01 14:42:47.604483+00:00,4095
2025-02-01 14:42:47.621519+00:00,4095
2025-02-01 14:42:47.639347+00:00,4095
2025-02-01 14:42:47.657657+00:00,4095
2025-02-01 14:42:47.673794+00:00,4095
2025-02-01 14:42:47.692564+00:00,4095
2025-02-01 14:42:47.710079+00:00,4095
2025-02-01 14:42:47.726355+00:00,4095
2025-02-01 14:42:47.743285+00:00,4095
2025-02-01 14:42:47.761348+00:00,4095
2025-02-01 14:42:47.778879+00:00,4095
2025-02-01 14:42:47.796189+00:00,4095
2025-02-01 14:42:47.813734+00:00,4095
2025-02-01 14:42:47.831264+00:00,4095
2025-02-01 14:42:47.848326+00:00,4095
2025-02-01 14:42:47.866168+00:00,4095
2025-02-01 14:42:47.883547+00:00,4095
2025-02-01 14:42:47.900862+00:00,4095
2025-02-01 14:42:47.918194+00:00,4095
2025-02-01 14:42:47.936052+00:00,4095
2025-02-01 14:42:47.953102+00:00,4095
2025-02-01 14:42:47.970282+00:00,4095
2025-02-01 14:42:47.987869+00:00,4095
2025-02-01 14:42:48.005766+00:00,4095
2025-02-01 14:42:48.021129+00:00,4095
2025-02-01 14:42:48.039020+00:00,4095
2025-02-01 14:42:48.055793+00:00,4095
2025-02-01 14:42:48.073391+00:00,4095
2025-02-01 14:42:48.089200+00:00,4095
2025-02-01 14:42:48.106098+00:00,4095
2025-02-01 14:42:48.123519+00:00,4095
2025-02-01 14:42:48.141522+00:00,4095
2025-02-01 14:42:48.158988+00:00,4095
2025-02-01 14:42:48.176544+00:00,4095
2025-02-01 14:42:48.194641+00:00,4095
2025-02-01 14:42:48.212513+00:00,4095
2025-02-01 14:42:48.228136+00:00,4095
2025-02-01 14:42:48.245858+00:00,4095
2025-02-01 14:42:48.262293+00:00,4095
2025-02-01 14:42:48.280121+00:00,4095
2025-02-01 14:42:48.301090+00:00,4095
2025-02-01 14:42:48.318612+00:00,4095
2025-02-01 14:42:48.335176+00:00,4095
2025-02-01 14:42:48.352007+00:00,4095
2025-02-01 14:42:48.369115+00:00,4095
2025-02-01 14:42:48.385855+00:00,4095
2025-02-01 14:42:48.401583+00:00,4095
2025-02-01 14:42:48.416443+00:00,4095
2025-02-01 14:42:48.432247+00:00,4095
2025-02-01 14:42:48.447608+00:00,4095
2025-02-01 14:42:48.464694+00:00,4095
2025-02-01 14:42:48.482732+00:00,4095
2025-02-01 14:42:48.501775+00:00,4095
2025-02-01 14:42:48.518571+00:00,4095
2025-02-01 14:42:48.534757+00:00,4095
2025-02-01 14:42:48.552473+00:00,4095
2025-02-01 14:42:48.570210+00:00,4095
2025-02-01 15:25:14.835817+00:00,0
